billing_id,date,advertiser_id,campaign_id,market_id,billable_impressions,billable_clicks,gross_revenue_usd,discount_usd,net_revenue_usd,billing_status
BIL_00019235,2026-04-11,ADV_014,CMP_047,MKT_ID,24233,167,42.8853,0.0,32.4896,Finalized
BIL_00019236,2026-04-11,ADV_014,CMP_047,MKT_MY,6926,55,11.3242,0.5662,8.1846,Finalized
BIL_00019237,2026-04-11,ADV_014,CMP_047,MKT_SA,2920,37,5.0394,0.1008,3.7872,Finalized
BIL_00019238,2026-04-11,ADV_014,CMP_047,MKT_SG,4090,51,10.9239,0.0,8.3211,Finalized
BIL_00019239,2026-04-11,ADV_014,CMP_047,MKT_TH,6295,43,15.8332,0.3167,11.8729,Finalized
BIL_00019240,2026-04-11,ADV_014,CMP_048,MKT_AE,10609,86,19.4211,0.0,14.3791,Finalized
BIL_00019241,2026-04-11,ADV_014,CMP_048,MKT_ID,21254,259,47.6656,2.3833,37.0047,Finalized
BIL_00019242,2026-04-11,ADV_014,CMP_048,MKT_MY,14677,43,17.7958,0.0,13.7617,Finalized
BIL_00019243,2026-04-11,ADV_014,CMP_048,MKT_TH,2734,16,1.87,0.0,1.4309,Finalized
BIL_00019244,2026-04-11,ADV_015,CMP_049,MKT_ID,7443,72,13.2294,0.0,9.982,Finalized
BIL_00019245,2026-04-11,ADV_015,CMP_049,MKT_SG,20331,122,36.8723,0.0,26.437,Finalized
BIL_00019246,2026-04-11,ADV_015,CMP_050,MKT_ID,36739,410,72.9486,0.0,54.5403,Finalized
BIL_00019247,2026-04-11,ADV_015,CMP_050,MKT_MY,6059,26,10.1466,0.0,7.4317,Finalized
BIL_00019248,2026-04-11,ADV_015,CMP_050,MKT_SA,14500,59,19.6068,0.0,13.7806,Finalized
BIL_00019249,2026-04-11,ADV_015,CMP_051,MKT_AE,8804,57,16.8688,0.3374,12.3249,Finalized
BIL_00019250,2026-04-11,ADV_015,CMP_051,MKT_ID,55212,351,78.053,0.0,61.9483,Finalized
BIL_00019251,2026-04-11,ADV_015,CMP_051,MKT_MY,7122,98,16.6571,0.0,12.1632,Finalized
BIL_00019252,2026-04-11,ADV_015,CMP_051,MKT_SA,10915,111,14.5649,0.0,11.1955,Finalized
BIL_00019253,2026-04-11,ADV_015,CMP_051,MKT_SG,16581,71,10.325,0.5162,6.9933,Finalized
BIL_00019254,2026-04-11,ADV_015,CMP_051,MKT_TH,15128,68,33.7255,2.698,24.2779,Finalized
BIL_00019255,2026-04-11,ADV_016,CMP_053,MKT_ID,19505,146,36.9188,1.8459,28.4017,Finalized
BIL_00019256,2026-04-11,ADV_016,CMP_053,MKT_MY,1428,8,3.548,0.0,2.486,Finalized
BIL_00019257,2026-04-11,ADV_016,CMP_053,MKT_SA,4028,54,14.7655,0.0,11.7039,Finalized
BIL_00019258,2026-04-11,ADV_016,CMP_053,MKT_SG,9020,42,14.6307,0.0,11.018,Finalized
BIL_00019259,2026-04-11,ADV_016,CMP_053,MKT_TH,4353,68,9.361,0.0,6.6179,Finalized
BIL_00019260,2026-04-11,ADV_016,CMP_054,MKT_AE,6689,75,20.5719,0.4114,15.7981,Finalized
BIL_00019261,2026-04-11,ADV_016,CMP_054,MKT_ID,18593,122,36.847,0.0,26.8713,Finalized
BIL_00019262,2026-04-11,ADV_016,CMP_054,MKT_MY,958,13,2.321,0.0,1.7544,Finalized
BIL_00019263,2026-04-11,ADV_016,CMP_054,MKT_SA,2295,27,3.7168,0.0,2.5504,Finalized
BIL_00019264,2026-04-11,ADV_016,CMP_054,MKT_TH,13504,135,29.1013,0.0,23.0415,Finalized
BIL_00019265,2026-04-11,ADV_017,CMP_055,MKT_ID,44290,392,89.3902,0.0,66.5274,Finalized
BIL_00019266,2026-04-11,ADV_017,CMP_055,MKT_MY,16964,142,27.3864,2.1909,21.3006,Finalized
BIL_00019267,2026-04-11,ADV_017,CMP_055,MKT_SA,7856,19,4.5915,0.0,3.5361,Finalized
BIL_00019268,2026-04-11,ADV_017,CMP_055,MKT_SG,10321,89,17.6568,0.8828,13.0521,Finalized
BIL_00019269,2026-04-11,ADV_017,CMP_057,MKT_AE,12682,244,27.7804,1.389,19.1971,Finalized
BIL_00019270,2026-04-11,ADV_017,CMP_057,MKT_ID,37353,220,60.6911,1.2138,46.135,Finalized
BIL_00019271,2026-04-11,ADV_017,CMP_057,MKT_SG,28069,344,54.0251,0.0,42.9117,Finalized
BIL_00019272,2026-04-11,ADV_017,CMP_057,MKT_TH,12350,163,38.4819,0.7696,29.1938,Finalized
BIL_00019273,2026-04-11,ADV_017,CMP_058,MKT_ID,58121,368,99.6957,0.0,77.2335,Finalized
BIL_00019274,2026-04-11,ADV_017,CMP_058,MKT_SA,22554,277,64.8984,0.0,48.5716,Finalized
BIL_00019275,2026-04-11,ADV_017,CMP_058,MKT_SG,24127,159,49.938,0.9988,38.398,Finalized
BIL_00019276,2026-04-11,ADV_017,CMP_058,MKT_TH,3423,22,5.1394,0.0,3.9353,Finalized
BIL_00019277,2026-04-11,ADV_020,CMP_063,MKT_AE,8472,82,12.744,0.0,8.8565,Finalized
BIL_00019278,2026-04-11,ADV_020,CMP_063,MKT_ID,13651,179,28.3411,0.0,21.0508,Finalized
BIL_00019279,2026-04-11,ADV_020,CMP_063,MKT_SG,4474,32,10.5558,0.0,7.6567,Finalized
BIL_00019280,2026-04-11,ADV_020,CMP_063,MKT_TH,14080,62,15.5498,0.0,10.9005,Finalized
BIL_00019281,2026-04-11,ADV_021,CMP_065,MKT_AE,6656,68,13.7068,0.0,10.1863,Finalized
BIL_00019282,2026-04-11,ADV_021,CMP_065,MKT_ID,2295,15,2.7917,0.0558,1.9832,Finalized
BIL_00019283,2026-04-11,ADV_021,CMP_065,MKT_MY,8586,31,13.0935,0.6547,10.2773,Finalized
BIL_00019284,2026-04-11,ADV_021,CMP_065,MKT_SA,5481,75,14.3644,0.0,10.5501,Finalized
BIL_00019285,2026-04-11,ADV_021,CMP_065,MKT_SG,4400,38,10.8489,0.0,8.0817,Finalized
BIL_00019286,2026-04-11,ADV_021,CMP_065,MKT_TH,1626,18,3.414,0.0,2.3245,Finalized
BIL_00019287,2026-04-11,ADV_021,CMP_066,MKT_AE,3420,34,8.0231,0.0,6.1544,Finalized
BIL_00019288,2026-04-11,ADV_021,CMP_066,MKT_ID,7047,83,9.0251,0.0,6.8144,Finalized
BIL_00019289,2026-04-11,ADV_021,CMP_066,MKT_MY,3092,23,5.1552,0.0,3.6528,Finalized
BIL_00019290,2026-04-11,ADV_021,CMP_066,MKT_SA,12001,118,22.346,0.4469,17.0141,Finalized
BIL_00019291,2026-04-11,ADV_021,CMP_066,MKT_TH,1591,11,3.5114,0.0,2.753,Finalized
BIL_00019292,2026-04-11,ADV_021,CMP_067,MKT_ID,21320,167,32.6154,1.6308,24.7649,Finalized
BIL_00019293,2026-04-11,ADV_021,CMP_067,MKT_SA,3967,29,7.0956,0.1419,5.0561,Finalized
BIL_00019294,2026-04-11,ADV_021,CMP_067,MKT_SG,7689,38,9.29,0.0,6.4968,Finalized
BIL_00019295,2026-04-11,ADV_021,CMP_068,MKT_AE,5797,14,7.6192,0.0,5.4788,Finalized
BIL_00019296,2026-04-11,ADV_021,CMP_068,MKT_ID,10238,62,9.666,0.1933,7.3352,Finalized
BIL_00019297,2026-04-11,ADV_021,CMP_068,MKT_MY,4280,43,9.4512,0.7561,6.9432,Finalized
BIL_00019298,2026-04-11,ADV_021,CMP_068,MKT_SA,10321,121,22.7124,1.1356,16.8282,Finalized
BIL_00019299,2026-04-11,ADV_021,CMP_068,MKT_SG,8134,23,9.4591,0.1892,7.0099,Finalized
BIL_00019300,2026-04-11,ADV_021,CMP_068,MKT_TH,3476,37,7.4018,0.3701,5.34,Finalized
BIL_00019301,2026-04-11,ADV_022,CMP_069,MKT_ID,9472,69,18.5519,0.0,14.2605,Finalized
BIL_00019302,2026-04-11,ADV_022,CMP_069,MKT_MY,5849,88,22.48,1.7984,16.1093,Finalized
BIL_00019303,2026-04-11,ADV_022,CMP_069,MKT_SA,9713,88,17.7033,0.8852,13.7313,Finalized
BIL_00019304,2026-04-11,ADV_022,CMP_069,MKT_SG,2013,4,1.1039,0.0,0.8622,Finalized
BIL_00019305,2026-04-11,ADV_022,CMP_069,MKT_TH,5172,16,6.5468,0.3273,4.6939,Finalized
BIL_00019306,2026-04-11,ADV_022,CMP_070,MKT_ID,16685,160,32.5992,0.0,24.8318,Finalized
BIL_00019307,2026-04-11,ADV_022,CMP_070,MKT_MY,1674,16,4.9186,0.0,3.9848,Finalized
BIL_00019308,2026-04-11,ADV_022,CMP_070,MKT_SG,1654,5,2.2217,0.1111,1.4867,Finalized
BIL_00019309,2026-04-11,ADV_023,CMP_071,MKT_AE,20080,218,76.8582,1.5372,62.2983,Finalized
BIL_00019310,2026-04-11,ADV_023,CMP_071,MKT_ID,8146,106,23.2744,0.0,16.4244,Finalized
BIL_00019311,2026-04-11,ADV_023,CMP_071,MKT_SA,44092,442,105.956,2.1191,76.3766,Finalized
BIL_00019312,2026-04-11,ADV_023,CMP_071,MKT_TH,22086,126,42.1603,0.0,33.0109,Finalized
BIL_00019313,2026-04-11,ADV_023,CMP_072,MKT_AE,8391,86,11.7018,0.234,8.144,Finalized
BIL_00019314,2026-04-11,ADV_023,CMP_072,MKT_MY,24911,264,49.7387,0.0,38.934,Finalized
BIL_00019315,2026-04-11,ADV_023,CMP_072,MKT_SA,39814,220,38.9678,1.9484,27.6413,Finalized
BIL_00019316,2026-04-11,ADV_024,CMP_073,MKT_ID,49619,502,132.1192,2.6424,104.6879,Finalized
BIL_00019317,2026-04-11,ADV_024,CMP_073,MKT_MY,26061,290,49.1619,0.0,37.8488,Finalized
BIL_00019318,2026-04-11,ADV_024,CMP_073,MKT_SA,13687,158,49.5529,0.0,35.6213,Finalized
BIL_00019319,2026-04-11,ADV_024,CMP_073,MKT_SG,16608,67,15.9419,0.0,12.9877,Finalized
BIL_00019320,2026-04-11,ADV_024,CMP_074,MKT_ID,21113,92,20.9123,0.0,14.7479,Finalized
BIL_00019321,2026-04-11,ADV_024,CMP_074,MKT_MY,17675,89,27.3728,0.0,19.2865,Finalized
BIL_00019322,2026-04-12,ADV_001,CMP_001,MKT_AE,3577,52,5.0287,0.1006,3.5337,Finalized
BIL_00019323,2026-04-12,ADV_001,CMP_001,MKT_ID,4453,48,10.9162,0.0,8.8619,Finalized
BIL_00019324,2026-04-12,ADV_001,CMP_002,MKT_AE,7175,77,15.5356,0.0,12.1354,Finalized
BIL_00019325,2026-04-12,ADV_001,CMP_003,MKT_AE,14050,251,26.815,0.0,19.6861,Finalized
BIL_00019326,2026-04-12,ADV_001,CMP_003,MKT_ID,9546,81,18.1127,0.0,13.1427,Finalized
BIL_00019327,2026-04-12,ADV_001,CMP_003,MKT_MY,3971,46,8.7995,0.0,6.8902,Finalized
BIL_00019328,2026-04-12,ADV_001,CMP_003,MKT_SA,4971,74,10.4651,0.0,7.8056,Finalized
BIL_00019329,2026-04-12,ADV_001,CMP_003,MKT_SG,2529,19,4.9619,0.0,3.8966,Finalized
BIL_00019330,2026-04-12,ADV_002,CMP_005,MKT_SA,24101,301,48.6146,0.0,37.5581,Finalized
BIL_00019331,2026-04-12,ADV_002,CMP_005,MKT_SG,12588,205,31.5458,1.5773,23.7727,Finalized
BIL_00019332,2026-04-12,ADV_002,CMP_007,MKT_AE,37254,445,106.225,0.0,78.7371,Finalized
BIL_00019333,2026-04-12,ADV_002,CMP_007,MKT_ID,19584,280,42.6311,0.0,32.256,Finalized
BIL_00019334,2026-04-12,ADV_002,CMP_007,MKT_MY,11168,95,27.5836,0.0,22.0864,Finalized
BIL_00019335,2026-04-12,ADV_002,CMP_007,MKT_SA,16950,187,36.2511,1.8126,26.2297,Finalized
BIL_00019336,2026-04-12,ADV_002,CMP_007,MKT_SG,11120,62,28.581,0.0,22.1746,Finalized
BIL_00019337,2026-04-12,ADV_002,CMP_007,MKT_TH,24619,208,48.1841,0.0,39.5737,Finalized
BIL_00019338,2026-04-12,ADV_002,CMP_008,MKT_ID,43807,478,97.2939,7.7835,69.0432,Finalized
BIL_00019339,2026-04-12,ADV_002,CMP_008,MKT_MY,11340,136,23.2301,0.0,17.2957,Finalized
BIL_00019340,2026-04-12,ADV_002,CMP_008,MKT_SA,16923,116,26.6406,0.0,20.491,Finalized
BIL_00019341,2026-04-12,ADV_003,CMP_009,MKT_AE,23284,77,25.5284,0.5106,20.1001,Finalized
BIL_00019342,2026-04-12,ADV_003,CMP_009,MKT_ID,25807,225,46.8273,0.9365,34.7637,Finalized
BIL_00019343,2026-04-12,ADV_003,CMP_009,MKT_MY,28662,256,45.7864,0.0,33.295,Finalized
BIL_00019344,2026-04-12,ADV_003,CMP_009,MKT_SA,21980,236,51.966,1.0393,35.8136,Finalized
BIL_00019345,2026-04-12,ADV_003,CMP_009,MKT_SG,41751,283,61.9974,1.2399,46.3423,Finalized
BIL_00019346,2026-04-12,ADV_003,CMP_009,MKT_TH,13116,199,43.7064,0.0,30.3425,Finalized
BIL_00019347,2026-04-12,ADV_004,CMP_011,MKT_AE,10047,95,18.7099,0.0,14.4549,Finalized
BIL_00019348,2026-04-12,ADV_004,CMP_011,MKT_ID,17553,159,29.1203,0.0,21.7537,Finalized
BIL_00019349,2026-04-12,ADV_004,CMP_011,MKT_MY,8948,36,8.5475,0.0,6.0474,Finalized
BIL_00019350,2026-04-12,ADV_004,CMP_011,MKT_SA,3943,17,3.7457,0.0749,2.572,Finalized
BIL_00019351,2026-04-12,ADV_004,CMP_011,MKT_SG,4233,45,9.2135,0.1843,6.7775,Finalized
BIL_00019352,2026-04-12,ADV_004,CMP_011,MKT_TH,15261,169,31.3726,0.0,24.2523,Finalized
BIL_00019353,2026-04-12,ADV_004,CMP_013,MKT_AE,1201,11,2.9978,0.0,2.2295,Finalized
BIL_00019354,2026-04-12,ADV_004,CMP_013,MKT_ID,19400,117,21.7421,0.0,15.9955,Finalized
BIL_00019355,2026-04-12,ADV_004,CMP_013,MKT_MY,5521,49,9.4082,0.0,6.9897,Finalized
BIL_00019356,2026-04-12,ADV_004,CMP_013,MKT_SA,14125,160,33.0755,1.6538,23.3526,Finalized
BIL_00019357,2026-04-12,ADV_005,CMP_015,MKT_AE,8815,122,16.3986,0.0,11.2083,Finalized
BIL_00019358,2026-04-12,ADV_005,CMP_015,MKT_ID,35877,312,68.2819,1.3656,51.3147,Finalized
BIL_00019359,2026-04-12,ADV_005,CMP_015,MKT_MY,8626,34,11.9369,0.2387,8.7292,Finalized
BIL_00019360,2026-04-12,ADV_005,CMP_015,MKT_SA,14243,154,42.5649,0.0,31.2102,Finalized
BIL_00019361,2026-04-12,ADV_006,CMP_017,MKT_ID,19162,112,39.1598,1.958,30.7403,Finalized
BIL_00019362,2026-04-12,ADV_006,CMP_017,MKT_MY,36132,118,24.1372,0.0,19.3157,Finalized
BIL_00019363,2026-04-12,ADV_006,CMP_017,MKT_SA,32109,478,88.8328,1.7767,62.3402,Finalized
BIL_00019364,2026-04-12,ADV_006,CMP_017,MKT_TH,46657,380,64.4822,1.2896,45.9042,Finalized
BIL_00019365,2026-04-12,ADV_006,CMP_018,MKT_AE,46085,215,55.6878,0.0,43.5768,Finalized
BIL_00019366,2026-04-12,ADV_006,CMP_018,MKT_ID,66985,983,137.4196,6.871,101.2998,Finalized
BIL_00019367,2026-04-12,ADV_006,CMP_018,MKT_MY,45936,323,108.7762,5.4388,85.8124,Finalized
BIL_00019368,2026-04-12,ADV_006,CMP_018,MKT_SG,19485,118,26.6599,0.0,18.9109,Finalized
BIL_00019369,2026-04-12,ADV_006,CMP_018,MKT_TH,29002,296,69.4938,3.4747,50.4356,Finalized
BIL_00019370,2026-04-12,ADV_007,CMP_020,MKT_AE,20160,167,35.1704,0.0,28.1425,Finalized
BIL_00019371,2026-04-12,ADV_007,CMP_020,MKT_ID,10607,153,17.7665,0.0,13.61,Finalized
BIL_00019372,2026-04-12,ADV_007,CMP_020,MKT_SG,30287,231,58.0936,0.0,39.9077,Finalized
BIL_00019373,2026-04-12,ADV_007,CMP_022,MKT_ID,11014,132,33.08,0.0,24.5481,Finalized
BIL_00019374,2026-04-12,ADV_008,CMP_024,MKT_ID,106808,1329,291.8506,0.0,227.3251,Finalized
BIL_00019375,2026-04-12,ADV_008,CMP_024,MKT_MY,44515,218,42.0382,2.1019,30.6473,Finalized
BIL_00019376,2026-04-12,ADV_008,CMP_024,MKT_SA,35723,142,54.0156,1.0803,41.9509,Finalized
BIL_00019377,2026-04-12,ADV_008,CMP_024,MKT_SG,36539,424,100.496,0.0,81.6773,Finalized
BIL_00019378,2026-04-12,ADV_008,CMP_024,MKT_TH,44107,446,117.2456,0.0,92.1224,Finalized
BIL_00019379,2026-04-12,ADV_009,CMP_026,MKT_ID,46517,506,100.2392,0.0,74.2639,Finalized
BIL_00019380,2026-04-12,ADV_009,CMP_026,MKT_MY,92599,420,72.5945,1.4519,52.7527,Finalized
BIL_00019381,2026-04-12,ADV_009,CMP_027,MKT_AE,14908,41,8.3353,0.0,6.6565,Finalized
BIL_00019382,2026-04-12,ADV_009,CMP_027,MKT_ID,141744,1251,288.5771,0.0,213.577,Finalized
BIL_00019383,2026-04-12,ADV_009,CMP_027,MKT_MY,64260,392,94.9812,1.8996,65.6978,Finalized
BIL_00019384,2026-04-12,ADV_009,CMP_027,MKT_SG,26997,149,26.6101,0.5322,19.7056,Finalized
BIL_00019385,2026-04-12,ADV_009,CMP_027,MKT_TH,133493,1766,354.0518,0.0,272.498,Finalized
BIL_00019386,2026-04-12,ADV_009,CMP_028,MKT_AE,42670,609,72.2443,0.0,55.0636,Finalized
BIL_00019387,2026-04-12,ADV_009,CMP_028,MKT_ID,38814,304,79.6416,0.0,58.8352,Finalized
BIL_00019388,2026-04-12,ADV_009,CMP_028,MKT_SA,108671,847,181.9254,0.0,130.7484,Finalized
BIL_00019389,2026-04-12,ADV_009,CMP_028,MKT_SG,13679,50,15.5929,0.0,11.1719,Finalized
BIL_00019390,2026-04-12,ADV_009,CMP_028,MKT_TH,7632,54,11.2217,0.0,9.1866,Finalized
BIL_00019391,2026-04-12,ADV_010,CMP_030,MKT_AE,60798,614,117.8721,0.0,92.822,Finalized
BIL_00019392,2026-04-12,ADV_010,CMP_030,MKT_ID,6057,38,10.8694,0.0,8.8757,Finalized
BIL_00019393,2026-04-12,ADV_010,CMP_030,MKT_MY,43460,230,53.7485,0.0,43.2127,Finalized
BIL_00019394,2026-04-12,ADV_010,CMP_032,MKT_ID,51686,266,100.6744,0.0,79.2565,Finalized
BIL_00019395,2026-04-12,ADV_010,CMP_032,MKT_MY,94163,715,155.8912,7.7946,115.1085,Finalized
BIL_00019396,2026-04-12,ADV_010,CMP_032,MKT_SA,29414,293,81.4303,4.0715,63.0336,Finalized
BIL_00019397,2026-04-12,ADV_010,CMP_032,MKT_SG,6804,105,8.5022,0.17,6.3674,Finalized
BIL_00019398,2026-04-12,ADV_010,CMP_032,MKT_TH,82900,829,150.2507,0.0,110.3249,Finalized
BIL_00019399,2026-04-12,ADV_010,CMP_033,MKT_AE,21410,193,26.5459,0.0,18.199,Finalized
BIL_00019400,2026-04-12,ADV_010,CMP_033,MKT_ID,47420,351,90.5999,1.812,66.2098,Finalized
BIL_00019401,2026-04-12,ADV_010,CMP_033,MKT_MY,31649,267,59.992,0.0,47.4215,Finalized
BIL_00019402,2026-04-12,ADV_010,CMP_033,MKT_SG,43475,237,64.4249,3.2212,48.1707,Finalized
BIL_00019403,2026-04-12,ADV_011,CMP_035,MKT_AE,29271,99,31.1722,0.0,23.1828,Finalized
BIL_00019404,2026-04-12,ADV_011,CMP_035,MKT_ID,47534,385,84.5376,0.0,62.2823,Finalized
BIL_00019405,2026-04-12,ADV_011,CMP_035,MKT_MY,47300,448,95.2493,4.7625,69.6616,Finalized
BIL_00019406,2026-04-12,ADV_011,CMP_035,MKT_SA,7930,65,17.1513,0.0,12.0235,Finalized
BIL_00019407,2026-04-12,ADV_011,CMP_035,MKT_SG,21129,253,50.5181,0.0,40.4017,Finalized
BIL_00019408,2026-04-12,ADV_011,CMP_035,MKT_TH,9243,84,23.477,0.0,17.0847,Finalized
BIL_00019409,2026-04-12,ADV_011,CMP_036,MKT_AE,17342,76,30.1359,0.0,23.412,Finalized
BIL_00019410,2026-04-12,ADV_011,CMP_036,MKT_ID,106324,813,160.9642,0.0,121.3922,Finalized
BIL_00019411,2026-04-12,ADV_011,CMP_036,MKT_SA,36356,418,84.9359,0.0,62.1499,Finalized
BIL_00019412,2026-04-12,ADV_011,CMP_037,MKT_ID,26774,215,42.8434,0.8569,31.1237,Finalized
BIL_00019413,2026-04-12,ADV_011,CMP_037,MKT_SG,6131,18,4.9525,0.0,3.6777,Finalized
BIL_00019414,2026-04-12,ADV_011,CMP_037,MKT_TH,12667,137,23.4636,0.4693,17.7238,Finalized
BIL_00019415,2026-04-12,ADV_012,CMP_038,MKT_AE,74804,671,217.2309,4.3446,160.129,Finalized
BIL_00019416,2026-04-12,ADV_012,CMP_038,MKT_ID,115983,868,150.2154,3.0043,112.0022,Finalized
BIL_00019417,2026-04-12,ADV_012,CMP_038,MKT_SA,19727,190,35.5478,0.0,27.6623,Finalized
BIL_00019418,2026-04-12,ADV_012,CMP_038,MKT_TH,72431,969,151.1145,0.0,109.4167,Finalized
BIL_00019419,2026-04-12,ADV_012,CMP_040,MKT_AE,26801,133,58.889,0.0,47.0998,Finalized
BIL_00019420,2026-04-12,ADV_012,CMP_040,MKT_ID,65686,442,126.564,0.0,98.3958,Finalized
BIL_00019421,2026-04-12,ADV_012,CMP_040,MKT_SA,80200,841,176.942,0.0,132.527,Finalized
BIL_00019422,2026-04-12,ADV_012,CMP_040,MKT_SG,25685,183,58.78,0.0,47.5197,Finalized
BIL_00019423,2026-04-12,ADV_013,CMP_044,MKT_AE,15960,227,52.4353,4.1948,41.0302,Finalized
BIL_00019424,2026-04-12,ADV_013,CMP_044,MKT_ID,4504,22,9.5808,0.0,7.8856,Finalized
BIL_00019425,2026-04-12,ADV_013,CMP_044,MKT_SA,7513,110,16.2561,0.8128,12.9506,Finalized
BIL_00019426,2026-04-12,ADV_013,CMP_045,MKT_ID,17968,161,34.3039,0.0,27.0485,Finalized
BIL_00019427,2026-04-12,ADV_013,CMP_045,MKT_SA,30418,198,62.6212,0.0,46.7675,Finalized
BIL_00019428,2026-04-12,ADV_013,CMP_045,MKT_TH,13595,111,18.0178,0.0,14.154,Finalized
BIL_00019429,2026-04-12,ADV_014,CMP_046,MKT_ID,4437,38,8.6883,0.0,6.8138,Finalized
BIL_00019430,2026-04-12,ADV_014,CMP_046,MKT_MY,761,13,1.9109,0.0,1.3704,Finalized
BIL_00019431,2026-04-12,ADV_014,CMP_047,MKT_ID,9322,80,18.8998,0.378,13.8733,Finalized
BIL_00019432,2026-04-12,ADV_014,CMP_047,MKT_MY,4940,50,14.5558,0.0,10.0278,Finalized
BIL_00019433,2026-04-12,ADV_014,CMP_047,MKT_SA,11941,96,15.9569,0.0,11.5376,Finalized
BIL_00019434,2026-04-12,ADV_014,CMP_047,MKT_SG,4491,61,9.0539,0.4527,6.6283,Finalized
BIL_00019435,2026-04-12,ADV_014,CMP_047,MKT_TH,6513,47,14.042,0.0,9.8594,Finalized
BIL_00019436,2026-04-12,ADV_014,CMP_048,MKT_AE,7968,82,12.4195,0.0,9.16,Finalized
BIL_00019437,2026-04-12,ADV_014,CMP_048,MKT_ID,25011,233,60.79,3.0395,46.677,Finalized
BIL_00019438,2026-04-12,ADV_014,CMP_048,MKT_MY,4278,36,9.1764,0.7341,7.0288,Finalized
BIL_00019439,2026-04-12,ADV_014,CMP_048,MKT_SG,6247,51,10.8484,0.217,8.8542,Finalized
BIL_00019440,2026-04-12,ADV_014,CMP_048,MKT_TH,14316,80,25.5996,0.0,19.1107,Finalized
BIL_00019441,2026-04-12,ADV_015,CMP_049,MKT_AE,15025,115,41.5735,0.0,29.2455,Finalized
BIL_00019442,2026-04-12,ADV_015,CMP_049,MKT_ID,19748,96,18.0663,0.0,13.8428,Finalized
BIL_00019443,2026-04-12,ADV_015,CMP_050,MKT_AE,15296,147,22.735,0.0,16.8412,Finalized
BIL_00019444,2026-04-12,ADV_015,CMP_050,MKT_ID,25334,357,54.647,0.0,39.5916,Finalized
BIL_00019445,2026-04-12,ADV_015,CMP_050,MKT_MY,6713,70,19.0597,0.0,13.3759,Finalized
BIL_00019446,2026-04-12,ADV_015,CMP_050,MKT_SA,2227,39,6.7932,0.3397,4.9711,Finalized
BIL_00019447,2026-04-12,ADV_015,CMP_050,MKT_SG,9320,71,21.3567,0.0,17.0031,Finalized
BIL_00019448,2026-04-12,ADV_015,CMP_050,MKT_TH,12898,152,28.288,0.0,19.2217,Finalized
BIL_00019449,2026-04-12,ADV_015,CMP_051,MKT_AE,8052,32,19.326,1.5461,13.071,Finalized
BIL_00019450,2026-04-12,ADV_015,CMP_051,MKT_ID,24963,236,54.4197,0.0,39.0883,Finalized
BIL_00019451,2026-04-12,ADV_015,CMP_051,MKT_MY,28116,237,43.6572,0.0,30.2467,Finalized
BIL_00019452,2026-04-12,ADV_015,CMP_051,MKT_SA,9599,80,21.9628,1.0981,16.6505,Finalized
BIL_00019453,2026-04-12,ADV_015,CMP_051,MKT_TH,18517,140,16.5959,0.0,12.1877,Finalized
BIL_00019454,2026-04-12,ADV_016,CMP_053,MKT_AE,2287,12,4.4878,0.0,3.4835,Finalized
BIL_00019455,2026-04-12,ADV_016,CMP_053,MKT_ID,16764,122,30.3089,0.0,22.5284,Finalized
BIL_00019456,2026-04-12,ADV_016,CMP_053,MKT_MY,9311,90,16.6629,0.0,12.7902,Finalized
BIL_00019457,2026-04-12,ADV_016,CMP_053,MKT_SA,12587,113,29.0062,0.0,20.0523,Finalized
BIL_00019458,2026-04-12,ADV_016,CMP_053,MKT_SG,1403,18,3.2472,0.0649,2.2105,Finalized
BIL_00019459,2026-04-12,ADV_016,CMP_054,MKT_AE,4874,27,9.5964,0.7677,6.6863,Finalized
BIL_00019460,2026-04-12,ADV_016,CMP_054,MKT_ID,17775,189,38.9484,0.779,29.4272,Finalized
BIL_00019461,2026-04-12,ADV_016,CMP_054,MKT_SA,10667,107,25.2734,0.0,20.4836,Finalized
BIL_00019462,2026-04-12,ADV_016,CMP_054,MKT_SG,8711,100,17.6046,0.3521,13.9382,Finalized
BIL_00019463,2026-04-12,ADV_016,CMP_054,MKT_TH,5110,56,6.3897,0.0,4.7086,Finalized
BIL_00019464,2026-04-12,ADV_017,CMP_055,MKT_ID,14981,185,34.718,0.6944,25.7222,Finalized
BIL_00019465,2026-04-12,ADV_017,CMP_055,MKT_MY,9116,86,16.0809,0.0,12.7976,Finalized
BIL_00019466,2026-04-12,ADV_017,CMP_055,MKT_TH,17941,184,36.347,0.0,28.8679,Finalized
BIL_00019467,2026-04-12,ADV_017,CMP_057,MKT_AE,14181,159,20.6002,0.0,16.4911,Finalized
BIL_00019468,2026-04-12,ADV_017,CMP_057,MKT_ID,56353,417,80.0505,4.0025,59.1556,Finalized
BIL_00019469,2026-04-12,ADV_017,CMP_057,MKT_MY,7541,17,10.0691,0.0,8.1143,Finalized
BIL_00019470,2026-04-12,ADV_017,CMP_057,MKT_SA,9823,153,25.2832,0.0,19.5928,Finalized
BIL_00019471,2026-04-12,ADV_017,CMP_058,MKT_AE,21040,190,38.2029,0.0,28.5106,Finalized
BIL_00019472,2026-04-12,ADV_017,CMP_058,MKT_ID,13703,134,25.4711,0.0,18.3022,Finalized
BIL_00019473,2026-04-12,ADV_017,CMP_058,MKT_MY,12173,90,29.5204,2.3616,20.4021,Finalized
